TitleID,Title,Author,Holding Institution,Year,StartYear,EndYear,Full Publication Details,Place of Publication,Latitude,Longitude,Language,Includes subject,TitleURL
42255,Publication.  Field Museum of Natural History.,"Hildebrand, Samuel F. 1883-1949",University of Toronto - Gerstein Science Information Centre,1909,1910,1943,"Chicago, U.S.A. :The Museum,1910-1943.","Chicago, Illinois",41.883229,-87.632398,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/42255
2829,The marine fishes of Panama.,"Hildebrand, Samuel F. 1883-1949","University Library, University of Illinois Urbana Champaign",1928,1928,,"Chicago :Field Museum of Natural History,1928","Chicago, Illinois",41.883229,-87.632398,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/2829
2887,The marine fishes of Panama.,"Meek, Seth E. (Seth Eugene), 1859-1914","University Library, University of Illinois Urbana Champaign",1923,1923,,"Chicago :Field Museum of Natural History,1923","Chicago, Illinois",41.883229,-87.632398,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/2887
2906,A new frog from Panama : Dendrobates galindoi,"Trapido, Harold, 1916-1991","University Library, University of Illinois Urbana Champaign",1953,1953,,"Chicago :Chicago Natural History Museum,1953.","Chicago, Illinois",41.883229,-87.632398,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/2906
5641,The marine fishes of Panama.,"Osgood, Wilfred Hudson, 1875-1947","University Library, University of Illinois Urbana Champaign",1925,1925,,"Chicago :Field Museum of Natural History,1925","Chicago, Illinois",41.883229,-87.632398,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/5641
49067,A new voyage and description of the isthmus of America,"Winship, George Parker, 1871-1952","Research Library, The Getty Research Institute ",,1903,,"Cleveland,The Burrows Brothers Company,1903.","Cleveland, Ohio",41.482222,-81.669722,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/49067
60250,The birds and mammals of the western slope of the Azuero peninsula <republic of Panama>,"Bole, Benjamin Patterson, 1908-1980",Smithsonian Libraries,1937,1937,,"Cleveland O.,1937.","Cleveland, Ohio",41.482222,-81.669722,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/60250
22897,"A defence of the Scots settlement at Darien : With an answer to the Spanish memorial against it. And arguments to prove that it is the interest of England to join with the Scots, and protect it. To which is added, A description of the country, and a parti","Fletcher, Andrew, 1655-1716",Brown University Library ,,1699,,"Edinburgh,1699.","Edinburgh, Scotland",55.9501927,-3.1875526,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/22897
87778,"Geschichte der zehenjährigen Reisen der Mitglieder der Akademie der Wissenschaften zu Paris : vornemlich des Herrn de la Condamine nach Peru in America in den Jahren 1735 bis 1745, worinne ausser verschiedenen Nachrichten von der gegenwärtigen Beschaffenh","La Condamine, Charles-Marie de, 1701-1774",Smithsonian Libraries,,1763,,"Erfurt :gedruckt bey Johann Friedrich Hartung,1763.","Erfurt, Germany",50.9737428,11.0224255,GER,Panama,https://www.biodiversitylibrary.org/bibliography/87778
102030,Geschichte der zehenjährigen Reisen der Mitglieder der Akademie der Wissenschaften zu Paris vornemlich des Herrn de la Condamine nach Peru in America in den Jahren 1735 bis 1745 worinne ausser verschiedenen Nachrichten von der gegenwärtigen Beschaffenheit,"Wafer, Lionel, 1660?-1705?",John Carter Brown Library ,,1763,,"Erfurt :gedruckt bey Johann Friedrich Hartung,1763.","Erfurt, Germany",50.9737428,11.0224255,GER,Panama,https://www.biodiversitylibrary.org/bibliography/102030
6853,Mollusks of the tropical eastern Pacific : particularly from the southern half of the Panamic-Pacific faunal province (Panama to Peru) ; Panamic-Pacific Pelecypoda,"Olsson, Axel A. (Axel Adolf), 1889-1976",MBLWHOI Library,1961,1961,,"Ithaca, N.Y. :Paleontological Research Institution,1961.","Ithaca, New York",42.468766,-76.485676,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/6853
153450,"The flora of Barro Colorado island, Panama","Standley, Paul Carpenter, 1884-1963",Harvard University Botany Libraries,1933,1933,,"Jamaica Plain, Mass. :The Arnold Arboretum of Harvard University,1933.","Jamaica Plain, Mass",42.358056,-71.063611,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/153450
114751,"A botanist's ramble in Central America, or, A trip to the mainland","Hart, John Hinchley, 1847-1911","New York Botanical Garden, LuEsther T. Mertz Library",1886,1886,,"Kingston, Jamaica :[s.n.],1886","Kingston, Jamaica",17.9733754,-76.7586656,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/114751
39218,"A temperature atlas of the Gulf of Panama, 1955-1959",Inter-American Tropical Tuna Commission.,MBLWHOI Library,,1963,,"[La Jolla, Calif.] :Inter-American Tropical Tuna Commission,[1963]","La Jolla, Calif",32.84,-117.276944,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/39218
83717,"A new voyage and description of the isthmus of America : giving an account of the author's abode there, the form and make of the country, the coasts, hills, rivers, &c., woods, soil, weather, &c., trees, fruit, beasts, birds, fish, &c., : the Indian inhab","Savage, John, fl  1680-",Smithsonian Libraries,,1704,,"London,Printed for James Knapton ...,1704.","London, England",51.5001524,-0.1262362,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/83717
83716,A new voyage and description of the isthmus of America ...,"Davis, Edward, fl  1683-1702",Smithsonian Libraries,,1729,,"London :Printed for James and John Knapton ...,1729.","London, England ",51.5001524,-0.1262362,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/83716
86968,"South America and the Pacific; comprising a journey across the pampas and the Andes, from Buenos Ayres to Valparaiso, Lima, and Panama; with remarks upon the isthmus","Scarlett, Peter Campbell, Hon., 1804-1881",Smithsonian Libraries,1838,1838,,"London :H. Colburn,1838.","London, England ",51.5001524,-0.1262362,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/86968
99321,"A new voyage and description of the Isthmus of America : giving an account of the author's abode there, the form and make of the country, the coasts, hills, rivers, &c. woods, soil, weather, &c. trees, fruit, beasts, birds, fish, &c : the Indian inhabitan","Knapton, John, 1696-1770","Research Library, The Getty Research Institute ",,1729,,"London :Printed for James and John Knapton ...,1729.","London, England ",51.5001524,-0.1262362,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/99321
169028,Annual report of the Canal Zone Plant Introduction Gardens.,Canal Zone Plant Introduction Gardens,"University of Florida, George A. Smathers Libraries",1928,1924,1929,"Mount Hope, C.Z. :Panama Canal Press,1924-1930.","Mount Hope, Canal Zone",40.988987,-73.867913,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/169028
1799,"Catalogue of shells collected at Panama, with notes on their synonymy, station, and geographical distribution.","Adams, C. B. (Charles Baker), 1814-1853",MBLWHOI Library,,1852,,"New York,R. Craighead, printer,1852.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/1799
20852,"Field book of birds of the Panama Canal Zone; a description on the habits, call notes and songs of the birds of the Panama Canal Zone, for the purpose of identifying them. Many of these birds are also common in Central and South America.","Sturgis, Bertha Bement.",Prelinger Library ,,1928,,"New York,G. P. Putnam's sons,1928.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/20852
54368,"Catalogue of shells collected at Panama : with notes on their synonymy, station, and geographical distribution","Adams, C. B. (Charles Baker), 1814-1853",Cornell University Library,,1852,,"New York :R. Craighead,1852.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/54368
57165,Mosquito control in Panama; the eradication of malaria and yellow fever in Cuba and Panama,"Orenstein, Alexander Jeremiah, 1879-",Cornell University Library,,1916,,"New YorkG. P. Putnam's sons,1916.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/57165
59537,"The Isthmus of Panama, and what I saw there","Griswold, C. D. (Chauncey D.)",California Academy of Sciences,,1852,,"New-York :Dewitt and Davenport,1852.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/59537
60654,Mosquito control in Panama; the eradication of malaria and yellow fever in Cuba and Panama,"Orenstein, A. J.,",Library of Congress,,1916,,"New York,Putnam,1916.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/60654
68423,Mosquito control in Panama; the eradication of malaria and yellow fever in Cuba and Panama,"Le Prince, Joseph A. (Joseph Albert Augustin), 1875-1956","300 Funston Avenue, San Francisco, CA**",,1916,,"New York,Putnam,1916.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/68423
162540,"The goblin spider genus Costarina (Araneae, Oonopidae).","Platnick, Norman I.",American Museum of Natural History Library,2009,2014,,"New York, NY :American Museum of Natural History,[2014]","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/162540
162875,"Systematics of Vampyressa melissa Thomas, 1926 (Chiroptera, Phyllostomidae), with descriptions of two new species of Vampyressa","Velazco, Paúl M.",American Museum of Natural History Library,2014,2014,,"New York, NY :American Museum of Natural History,[2014]","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/162875
166180,"Discovery of the frog genus Anomaloglossus in Panama, with descriptions of two new species from the Chagres Highlands (Dendrobatoidea, Aromobatidae)","IbanÌƒez D., Roberto.",American Museum of Natural History Library,2012,2012,,"[New York] :American Museum of Natural History,c2012.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/166180
169115,"On the uniquely fragmented distribution of a rare Panamanian snake, Dipsas nicholsi (Colubridae, Dipsadinae)","Cadle, John E.",American Museum of Natural History Library,2007,2007,,"New York, NY :American Museum of Natural History,c2007.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/169115
169271,"Falsified data associated with specimens of birds, mammals, and insects from the Veragua Archipelago, Panama, collected by J.H. Batty","Olson, Storrs L.",American Museum of Natural History Library,2008,2008,,"New York, NY :American Museum of Natural History,c2008.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/169271
177932,"On the identities of Colostethus inguinalis (Cope, 1868) and C. panamensis (Dunn, 1933), with comments on C. latinasus (Cope, 1863) (Anura, Dendrobatidae)","Grant, Taran, 1972-",American Museum of Natural History Library,2004,2004,,"New York, NY :American Museum of Natural History,c2004.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/177932
178190,"Rare snakes--five new species from eastern Panama : reviews of northern Atractus and southern Geophis (Colubridae, Dipsadinae)","Myers, Charles W.",American Museum of Natural History Library,2003,2003,,"New York, NY :American Museum of Natural History,c2003.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/178190
178200,"Systematics of snakes referred to Dipsas variegata in Panama and western South America, with revalidation of two species and notes on defensive behaviors in the Dipsadini (Colubridae)","Myers, Charles W.",American Museum of Natural History Library,2003,2003,,"New York, NY :American Museum of Natural History,c2003.","New York, NY",40.7130466,-74.0072301,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/178200
114545,Algunas palmeras industriales de la flora istmeña,"Marquís, R. T.","New York Botanical Garden, LuEsther T. Mertz Library",1908,1908,,"Panamá [Panamá] :Tip. Moderna,1908.","Panama, Panama",8.9673,-79.5339,SPA,Panama,https://www.biodiversitylibrary.org/bibliography/114545
11341,Los moluscos de la República de Panamá,"Zetek, James, 1886-",Smithsonian Libraries,,1918,,"Panama :Imp. nacional,1918.","Panama, Panama ",8.9673,-79.5339,SPA,Panama,https://www.biodiversitylibrary.org/bibliography/11341
53666,Les voyages de Lionnel Waffer : contenant une description très-exacte de l'Isthme de l'Amerique & de toute la nouvelle Espagne,"Montirat, Monsieur de.","Research Library, The Getty Research Institute ",,1706,,"A Paris :Chez Claude Cellier ...,1706.","Paris, France",48.856895,2.3508487,FRE,Panama,https://www.biodiversitylibrary.org/bibliography/53666
15768,A century of trees of Panama,"Mell, C. D.",Smithsonian Libraries,,1931,,[1931?],Place of publication not identified,,,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/15768
42485,Variation in floral fragrances and pollinators in the Gongora quinquenervis complex (Orchidaceae) in central Panama,"Whitten, William Mark, 1954-2019","University of Florida, George A. Smathers Libraries",,1985,,1985.,Place of publication not identified,,,ENG,Panama,https://www.biodiversitylibrary.org/bibliography/42485
94764,"Ateles ssp. (monkeys), Barro Colorado Island, Panama, 1958-1961","Moynihan, M.",Smithsonian Institution Archives,1958,1958,1961,1958-1961,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/94764
95443,Panama 1971,"Calderon, Cleofé E.",Smithsonian Institution Archives,1971,1971,,1971,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/95443
96848,"Alouatta (Primates), Barro Colorado Island, Panama, 1958-1960","Moynihan, M.",Smithsonian Institution Archives,1958,1958,1961,1958-1961,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/96848
96918,"Saltator (birds), Frijoles and Barro Colorado Island, Panama, 1962","Moynihan, M.",Smithsonian Institution Archives,1958,1958,1962,1958-1962,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/96918
96924,"Cephalopoda (Squid) 1971-1973, 1975-1979, 1981-1982 (1 of 3)","Moynihan, M.",Smithsonian Institution Archives,1971,1971,1982,1971-1982,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/96924
96936,"Book 2, field notes, Panama, Colombia, 1942-1947","Allen, Paul H. (Paul Hamilton), 1911-1963",Smithsonian Institution Archives,1941,1941,1947,1941-1947,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/96936
97812,"Album 1 Panama, 1954 : includes photographs of Wetmore and Beatrice Thielen Wetmore","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1954,1954,,1954,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/97812
101799,"Arremonops (striped sparrow), Frijoles, Barro Colorado Island, Pedro Miguel - All Panama, 1958","Moynihan, M.",Smithsonian Institution Archives,1958,1958,1961,1958-1961,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/101799
105209,"Mixed Species flocks of birds (gregarious behavior), 1960","Moynihan, M.",Smithsonian Institution Archives,1960,1960,1962,1960-1962,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/105209
105210,"Mixed Flocks (birds), Colombia, countings with D. Fairchild, 1960, 1965","Moynihan, M.",Smithsonian Institution Archives,1960,1960,1966,1960-1966,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/105210
105215,"#782-#1118, A. S. Hitchcock: Asia, 1921, Georgia and Florida, Panama and Ecuador, 1923, includes photographs of Floyd A. McClure","Hitchcock, A. S. (Albert Spear), 1865-1935",Smithsonian Institution Archives,1921,1921,1923,1921-1923,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/105215
105401,"Pselliophorus (yellow-green finch), Cerro Punta, Panama; Quito, Ecuador, 1958, 1961","Moynihan, M.",Smithsonian Institution Archives,1958,1958,1963,1958-1963,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/105401
105410,"Arremona (sparrow), Cerro Campana and Barro Colorado Island, Panama; Tarma, Peru, Santa Fe, Peru (?), 1958","Moynihan, M.",Smithsonian Institution Archives,1958,1958,1962,1958-1962,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/105410
105411,"Chlorospingus (Bush-tanger), 1961","Moynihan, M.",Smithsonian Institution Archives,1958,1958,1961,1958-1961,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/105411
106574,"Primates, photos, mostly Barro Colorado Island, Panama (3 of 3)","Moynihan, M.",Smithsonian Institution Archives,1960,1960,,1960,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/106574
106579,"Album 3 Panama, 1958","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1958,1958,,1958,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/106579
106589,"Book # 80, begin # 48014, end # 48232","Fosberg, F. Raymond (Francis Raymond), 1908-1993",Smithsonian Institution Archives,1966,1966,,1966,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/106589
109415,"Journal, 1855-1856","Cooper, J. G. (James Graham), 1830-1902",Smithsonian Institution Archives,1855,1855,1856,1855-1856,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/109415
109663,"Album 2 Panama, Costa Rica and Guatemala, 1940; Panama, 1944 : includes photographs of Wetmore and Joseph P. E. Morrison","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1940,1940,1944,1940-1944,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/109663
110157,"Album 2 Panama (Darien), 1946","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1946,1946,,1946,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/110157
110159,"Album 1 Panama (Darien), 1947","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1947,1947,,1947,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/110159
110908,"Album 2 Panama, 1948","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1948,1948,,1948,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/110908
110913,"Album 2 Panama, 1953","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1953,1953,,1953,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/110913
110917,"Album 1 Panama, 1949 : includes photographs of Wetmore, Watson M. Perrygo, Richard H. Stewart, Matthew Williams Stirling, Marion Illg Stirling, and James Zetek","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1949,1949,,1949,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/110917
110919,"Album 2 Panama, 1950 : includes photographs of Wetmore, Watson M. Perrygo, and Ratibor Hartmann; Also includes photographs of the Canal Zone Biological Area","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1950,1950,,1950,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/110919
110924,"Album 1 Panama, 1951","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1951,1951,,1951,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/110924
110925,"Album 2 Panama, 1952","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1952,1952,,1952,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/110925
111645,"Album 1 Panama, 1957, volume 2","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1957,1957,,1957,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/111645
111646,"Album 1 Panama and Coiba Island, 1956","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1956,1956,,1956,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/111646
111648,"Album 1 Panama, 1960 : includes photographs of Wetmore, Beatrice Thielen Wetmore, and Frank Alexander Hartman","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1960,1960,,1960,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/111648
111650,"Album 2 Panama, 1961 : includes photographs of Wetmore, Beatrice Thielen Wetmore, Conrad E. Yunker, and Charles M. Keenan","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1961,1961,,1961,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/111650
111651,"Album 3 Panama, 1959, volume 2 : includes photographs of Wetmore, Beatrice Thielen Wetmore, and Martin Humphrey Moynihan","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1959,1959,,1959,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/111651
111655,"Album 1 Panama, 1962 : volume 1, includes photographs of Wetmore, Beatrice Thielen Wetmore, Charles O. Handley, Jr., Helena M. Weiss, and Francis Greenwell","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1962,1962,,1962,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/111655
111657,"Album 3 Panama, 1963 : includes photographs of Wetmore, Beatrice Thielen Wetmore, Harvey R. Bullis, Jr., Charles O. Handley, Jr., and Francis Greenwell","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1963,1963,,1963,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/111657
111661,"Album 1 Panama, 1957, volume 1","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1957,1957,,1957,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/111661
111664,"Album 2 Panama, 1959, volume 1 : includes photographs of Wetmore and Beatrice Thielen Wetmore","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1959,1959,,1959,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/111664
111665,"Album 2 Panama, 1962, volume 2, includes photographs of Wetmore and Beatrice Thielen Wetmore","Wetmore, Alexander, 1886-1978",Smithsonian Institution Archives,1962,1962,,1962,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/111665
119122,"Cyanerpes (Honeycreepers), one page on ""chachalacas"" birds, 1963","Moynihan, M.",Smithsonian Institution Archives,1963,1957,1963,1957-1963,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/119122
120568,"Cacajou rubicundus (Vakari monkey), Washington Zoo; Bronx Zoo; Barro Colorado Island, Panama, 1958-1959, 1964-1965","Moynihan, M.",Smithsonian Institution Archives,1958,1958,1965,1958-1965,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/120568
120772,"Atlapetes (Bush finches), Cerro Punta, Panama; Iquitos, Peru; Pichincha, Ecuador, 1958, 1960-1962","Moynihan, M.",Smithsonian Institution Archives,1958,1958,1962,1958-1962,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/120772
121286,"Cebus apella (Brown capuchin), Barro Colorado Island, Panama; Lima, Peru Zoo, 1958-1959, 1961-1963","Moynihan, M.",Smithsonian Institution Archives,1958,1958,1963,1958-1963,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/121286
121287,"Chlorophanes (Green Honeycreeper), Barro Colorado Island, Panama, 1958, 1962","Moynihan, M.",Smithsonian Institution Archives,1957,1957,1962,1957-1962,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/121287
121290,"Dacnis Cayana (Honeycreeper), Barro Colorado Island, Panama, 1957-1958, 1960-1961","Moynihan, M.",Smithsonian Institution Archives,1957,1957,1961,1957-1961,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/121290
121293,Diglossa (Flower piercers) (1 of 4),"Moynihan, M.",Smithsonian Institution Archives,1958,1958,1974,1958-1974,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/121293
121386,"Pezopetes (Big Footed Finch), Cerro Punta, Panama, 1960-1961","Moynihan, M.",Smithsonian Institution Archives,1960,1960,1961,1960-1961,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/121386
121405,"Piranga (Flame-colored Tanager), Barro Colorado Island, Cerro Campana, Cerro Punta, Panama, 1958-1959","Moynihan, M.",Smithsonian Institution Archives,1958,1958,1962,1958-1962,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/121405
121410,"Rhamphocelus (Birds) (Sangre de Toro, Yellow rumped tanager), Barro Colorado Island, Rio Chucunaque, Rio Piedras, Cerro Punta, Frijoles, Panama, 1957","Moynihan, M.",Smithsonian Institution Archives,1957,1957,1962,1957-1962,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/121410
121414,"Saguinus oedipus (Cottontop monkey), Panama City and Barro Colorado Island, Panama, 1958-1959","Moynihan, M.",Smithsonian Institution Archives,1958,1958,1959,1958-1959,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/121414
121418,"Sporophila bird (Seed-eater), Barro Colorado Island, Frijoles, Penonome, Panama, 1957-1958","Moynihan, M.",Smithsonian Institution Archives,1957,1957,1958,1957-1958,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/121418
121420,"Tangara birds (Tanagers), Barro Colorado Island, Cerro Punta and Cerro Campana, Panama, 1957-1962","Moynihan, M.",Smithsonian Institution Archives,1957,1957,1962,1957-1962,Place of publication not identified,,,No language code,Panama,https://www.biodiversitylibrary.org/bibliography/121420
